asset_key,resref,origin,controller_count,controller_keys,projectile_count,projectile_keys,bam_container,bam_version,frame_count,cycle_count,source_bif,locator,source_size,source_sha256,source_state,extracted_path
effects:bam:SPCALLLI,SPCALLLI,controller-member,2,effect:vvc:AMCALL;effect:vvc:CALLLIGH,0,,BAMC,V1,18,1,data/SPELAnim.bif,0x0150005A,19945,6890848DDAA3BA24B4E23D56727AB865A0EF3EE20FC86B25FA32608ADDD2EC3C,available,effects/ressources/SPCALLLI/source.bam
effects:bam:SPCAUSEW,SPCAUSEW,controller-member,1,effect:vvc:SPCAUSEW,0,,BAMC,V1,61,3,data/PATCH26.BIF,0x08600054,235326,C613F9C981DEB7844500093F7E71FDB84E1E02C5107BCC601E0AC609EF03E8A8,available,effects/ressources/SPCAUSEW/source.bam
effects:bam:SPCCMDSI,SPCCMDSI,controller-member,1,effect:vvc:ICCCMDSI,0,,BAMC,V1,20,1,data/SPELAnim.bif,0x0150005B,112302,28F597F1148939490A519EC040BA5571AC844A095E78308D5DCD6D1C4503F649,available,effects/ressources/SPCCMDSI/source.bam
effects:bam:SPCCOLDE,SPCCOLDE,dedicated-effect-bif,0,,0,,BAMC,V1,80,5,data/SPELAnim.bif,0x0150005C,74325,F019301117A9F077D4BFE92F0A12CB49BAD4419D31DC56747A9D5B33D7606648,available,effects/ressources/SPCCOLDE/source.bam
effects:bam:SPCCOLDL,SPCCOLDL,dedicated-effect-bif,0,,0,,BAMC,V1,60,5,data/SPELAnim.bif,0x0150005D,78748,EF55A7306D1F588C77F1DA099A1605B4B172D6D9CCD34A008680B8372AD9FA19,available,effects/ressources/SPCCOLDL/source.bam
effects:bam:SPCCWOUI,SPCCWOUI,dedicated-effect-bif,0,,0,,BAMC,V1,41,2,data/SPELAnim.bif,0x0150005E,170023,C578DD59F0CD4494DBA29F4CA2995D4939792E68A74D17C1AAA0DC075DD836B3,available,effects/ressources/SPCCWOUI/source.bam
effects:bam:SPCHLGT1,SPCHLGT1,controller-member,1,effect:vvc:SPCHLGT1,1,projectile:LIGHTCHA,BAMC,V1,70,9,data/SPELAnim.bif,0x0150005F,42532,78FF42E52B3D518655978E9219A96B187C8F2DA673B0C73F7ACEAFDF310BDF25,available,effects/ressources/SPCHLGT1/source.bam
effects:bam:SPCHLGT2,SPCHLGT2,controller-member,1,effect:vvc:SPCHLGT2,2,projectile:LIGHTCHA;projectile:NEWBOLT1,BAMC,V1,70,9,data/SPELAnim.bif,0x01500060,28780,92C5027DE75823523289788D4A6613D77378BDD51276EA8C23C91F4FCFF57C45,available,effects/ressources/SPCHLGT2/source.bam
effects:bam:SPCHLGT3,SPCHLGT3,controller-member,1,effect:vvc:SPCHLGT3,1,projectile:LIGHTCHA,BAMC,V1,66,9,data/SPELAnim.bif,0x01500061,28337,E4254C504523BC7CCE141CEF36A5BE114922615925D93C8B10515498B028992B,available,effects/ressources/SPCHLGT3/source.bam
effects:bam:SPCHMPSI,SPCHMPSI,controller-member,1,effect:vvc:ICCHMPSI,0,,BAMC,V1,20,1,data/SPELAnim.bif,0x01500062,31052,DE4755DF8C0243DDED12F88FCC347A71C95F712534BDE7FD29FA51803EAEF09C,available,effects/ressources/SPCHMPSI/source.bam
effects:bam:SPCHROMI,SPCHROMI,dedicated-effect-bif,0,,0,,BAMC,V1,72,9,data/SPELAnim.bif,0x01500063,74740,12059A6AF79D3AC94C7E3C2735774BE8C04F5DBFB4E7710DB5E37ABAD73FE2D9,available,effects/ressources/SPCHROMI/source.bam
effects:bam:SPCHUNKS,SPCHUNKS,dedicated-effect-bif,0,,0,,BAMC,V1,30,10,data/SPELAnim.bif,0x01500065,1215,B574FB59E1171F5C38A3E1327AA66ED968F4A9FF7CBDEE5EA0D8A68A45D95736,available,effects/ressources/SPCHUNKS/source.bam
effects:bam:SPCL239,SPCL239,controller-member,1,effect:vvc:SPCL239,0,,BAMC,V1,24,1,data/GUIIcon.bif,0x00401365,118755,E40C1D57CEE69E516B19FDD5323DB1EEFA50DA81AEF0921A46F85C525D4BCDBF,available,effects/ressources/SPCL239/source.bam
effects:bam:SPCL239X,SPCL239X,controller-member,1,effect:vvc:SPCL239X,1,projectile:SPCL239,BAMC,V1,19,4,data/Patch25.bif,0x01000049,125298,29DD2A3A279837E795AF2BB2B65261037C8D11E4EDA94D8EEAC4219476E77105,available,effects/ressources/SPCL239X/source.bam
effects:bam:SPCLKFRI,SPCLKFRI,controller-member,2,effect:vvc:ICCLKFR;effect:vvc:ICCLKFR2,0,,BAMC,V1,48,2,data/GUIIcon.bif,0x004013B9,165105,76E9FDE032B15F99B4980EE9446C068BB2DDDC4A9FA66A6D5CE6D723731D573F,available,effects/ressources/SPCLKFRI/source.bam
effects:bam:SPCLOUD1,SPCLOUD1,controller-member,1,effect:vvc:SPCLOUD1,0,,BAMC,V1,57,6,data/GUIIcon.bif,0x004013BA,140548,E0AEF198766511AA70AE17E5CD60119E29AFB3B4EAFCC3C31C00619DC3104824,available,effects/ressources/SPCLOUD1/source.bam
effects:bam:SPCLOUD2,SPCLOUD2,controller-member,1,effect:vvc:SPCLOUD2,0,,BAMC,V1,11,1,data/GUIIcon.bif,0x004013BB,47407,CD65189AAD090EC3AE69F5537522725BF663244AD42161261190B6FC71C58989,available,effects/ressources/SPCLOUD2/source.bam
effects:bam:SPCLOUD3,SPCLOUD3,controller-member,1,effect:vvc:SPCLOUD3,1,projectile:BDETHRET,BAMC,V1,11,1,data/GUIIcon.bif,0x004013BC,12542,869C0EBEC02473E2BE84ED4412C3957ABC4BEE967B7B8B0ECAD91F613694C7C6,available,effects/ressources/SPCLOUD3/source.bam
effects:bam:SPCMWOUI,SPCMWOUI,controller-member,2,effect:vvc:ICRMPAR2;effect:vvc:ICRMPARI,0,,BAMC,V1,61,3,data/SPELAnim.bif,0x01500066,253916,0AB996C7EAAA82B093A233FBA9A0D87263A72FD87F92C2A0D78A6FA879BE1067,available,effects/ressources/SPCMWOUI/source.bam
effects:bam:SPCOMEND,SPCOMEND,controller-member,1,effect:vvc:SPCOMEND,0,,BAMC,V1,72,9,data/SPELAnim.bif,0x01500067,54569,F5F0647E272C37A53A1F7ADC2735039D014F4724BDD4A275618D35BADF15D0BC,available,effects/ressources/SPCOMEND/source.bam
effects:bam:SPCOMEXP,SPCOMEXP,controller-member,3,effect:vvc:SPBEHPOO;effect:vvc:SPCOMEX1;effect:vvc:SPCOMEX2,1,projectile:COMET,BAMC,V1,15,2,data/25SpelAn.bif,0x09800003,235576,4FD66CB40FF5AE2056078AF310B53E2FAD1852F3C400F34FFD5018D5B89BAC1D,available,effects/ressources/SPCOMEXP/source.bam
effects:bam:SPCOMSTT,SPCOMSTT,controller-member,1,effect:vvc:SPCOMSTT,0,,BAMC,V1,145,9,data/SPELAnim.bif,0x01500069,56762,748414D0BA4778E78F74E93A289E67B2BFEFB7FB0F1C46EFC7EF4BD6EAAAE3FB,available,effects/ressources/SPCOMSTT/source.bam
effects:bam:SPCOMTRV,SPCOMTRV,controller-member,1,effect:vvc:SPCOMTRV,1,projectile:COMET,BAMC,V1,7,1,data/25SpelAn.bif,0x09800004,32914,75AD2661C6C1A7F7C23393053159DD3579CE5BA5B81C360D8C54750F8AD57762,available,effects/ressources/SPCOMTRV/source.bam
effects:bam:SPCONFUS,SPCONFUS,controller-member,1,effect:vvc:SPCONFUS,0,,BAMC,V1,60,1,data/SPELAnim.bif,0x0150006A,22522,0B0E72D00301AAFF636048596624604784AFAE37838104C9BFB66763D928D9BC,available,effects/ressources/SPCONFUS/source.bam
effects:bam:SPCONTIN,SPCONTIN,controller-member,1,effect:vvc:SPCONTIN,0,,BAMC,V1,66,1,data/SPELAnim.bif,0x0150006B,26343,564B475CAEAFC029C224654830489C35A1AE4CAF96EBF93C19D5A2E796398DC7,available,effects/ressources/SPCONTIN/source.bam
effects:bam:SPCRTWPN,SPCRTWPN,controller-member,1,effect:vvc:SPCRTWPN,0,,BAMC,V1,88,1,data/SPELAnim.bif,0x0150006C,72308,874B3FC4DEF749C839568FCD3CEFE200B9F0F81D8E3B720CA609AE9394059EB7,available,effects/ressources/SPCRTWPN/source.bam
effects:bam:SPCSPRA2,SPCSPRA2,dedicated-effect-bif,0,,0,,BAMC,V1,24,1,data/SPELAnim.bif,0x0150006D,19766,20659C8BFF45F84F8D85FFC8B88EAB259722B27E58B2629CAB331916FF5A58B6,available,effects/ressources/SPCSPRA2/source.bam
effects:bam:SPCSPRA3,SPCSPRA3,dedicated-effect-bif,0,,0,,BAMC,V1,25,1,data/SPELAnim.bif,0x0150006E,28036,D2CEF78EA0BE98584613F8628CC220D121166AB4EB848D8C2E16995A48645E70,available,effects/ressources/SPCSPRA3/source.bam
effects:bam:SPCSPRAI,SPCSPRAI,dedicated-effect-bif,0,,0,,BAMC,V1,24,1,data/SPELAnim.bif,0x0150006F,5905,00B136EFF5385E3299696D28202FF1C9113C6DCDF6D00D26A47763322CCE25CB,available,effects/ressources/SPCSPRAI/source.bam
effects:bam:SPCSWOUI,SPCSWOUI,controller-member,1,effect:vvc:ICCSWOUI,0,,BAMC,V1,41,2,data/SPELAnim.bif,0x01500070,153511,62DC376609183868C7C972E5BC0BBF6B6E8FE386445BB971DE9A6BC3B7EB751A,available,effects/ressources/SPCSWOUI/source.bam
effects:bam:SPDEATH3,SPDEATH3,dedicated-effect-bif,0,,0,,BAMC,V1,30,1,data/SPELAnim.bif,0x01500071,37456,5060274A3A4F26EE5BE40568EC74D32E52EF14C366A2CD9D90163218D083E3E7,available,effects/ressources/SPDEATH3/source.bam
effects:bam:SPDHRMNY,SPDHRMNY,controller-member,1,effect:vvc:SPDHRMNY,0,,BAMC,V1,12,1,data/PATCH26.BIF,0x0860005C,36482,B498779527F672700E4E65C8FDC91CF1F5600BBE43665E79BFE5D5BA2C2E3185,available,effects/ressources/SPDHRMNY/source.bam
effects:bam:SPDIMDR1,SPDIMDR1,dedicated-effect-bif,0,,0,,BAMC,V1,6,1,data/SPELAnim.bif,0x01500072,14558,D4E6CBB43145EE6E747670590A5286F1DB9A47D06D45B303136B0F1552CF1E46,available,effects/ressources/SPDIMDR1/source.bam
effects:bam:SPDIMDR2,SPDIMDR2,dedicated-effect-bif,0,,0,,BAMC,V1,6,1,data/SPELAnim.bif,0x01500073,8836,DCC03C5F49D1383B7F7CA85BA9B1959829537A385AED8A633350CE3A8A54AFEB,available,effects/ressources/SPDIMDR2/source.bam
effects:bam:SPDIMNDR,SPDIMNDR,controller-member,1,effect:vvc:SPDIMNDR,0,,BAMC,V1,164,5,data/SPELAnim.bif,0x01500074,551225,04828957F44CA3D83581E570377A740E822411E2B0CBC84998F1E466EA0BE469,available,effects/ressources/SPDIMNDR/source.bam
effects:bam:SPDISPMA,SPDISPMA,controller-member,2,effect:vvc:SPDISPM2;effect:vvc:SPDISPMA,0,,BAMC,V1,41,1,data/SPELAnim.bif,0x01500075,38154,88838843969C1B27AF899B1537F973E8AF5AE38E47030E4C79DD3FD337CAB054,available,effects/ressources/SPDISPMA/source.bam
effects:bam:SPDIVINA,SPDIVINA,controller-member,1,effect:vvc:SPDIVINA,0,,BAMC,V1,300,10,data/SPELAnim.bif,0x01500076,47199,4CAF336F6467D0896B8A9E67FB473AFF07CC73BE5725CA3A05B35408F66DCD97,available,effects/ressources/SPDIVINA/source.bam
effects:bam:SPDRGNBR,SPDRGNBR,controller-member,1,effect:vvc:SPDRGNBR,0,,BAMC,V1,36,1,data/25SpelAn.bif,0x09800005,163939,75870DED1B6B2E488A902AA204F88915FBA62679E9FA3E18369F7D58C78DDBDA,available,effects/ressources/SPDRGNBR/source.bam
effects:bam:SPDUSTY2,SPDUSTY2,controller-member,1,effect:vvc:SPDUSTY2,0,,BAMC,V1,31,1,data/SPELAnim.bif,0x01500077,46204,8D031989BC3A48773C670A713DBC7A3B995CFF2ACAF58C392E4E5C5AFEAA6E52,available,effects/ressources/SPDUSTY2/source.bam
effects:bam:SPELLTIN,SPELLTIN,dedicated-effect-bif,0,,0,,BAMC,V1,1,1,data/SPELAnim.bif,0x01500078,655,11CF9B1FFEBB4200DD0165893B2750CE0C2CD5B10BBD7E4D95A3EB3D88F32223,available,effects/ressources/SPELLTIN/source.bam
effects:bam:SPENTAAI,SPENTAAI,controller-member,1,effect:vvc:SPENTANG,0,,BAMC,V1,36,3,data/SPELAnim.bif,0x01500079,10893,D65CB7E06A06B15F06985EE794ECA9775FB6BDEF120DBEDCFB687EC11B29AA6F,available,effects/ressources/SPENTAAI/source.bam
effects:bam:SPENTACI,SPENTACI,dedicated-effect-bif,0,,0,,BAMC,V1,32,3,data/SPELAnim.bif,0x0150007A,33544,B9D5F48BA291B7FF2A29E4E68DCFF41D866A79295385771BE96BB2D33F214437,available,effects/ressources/SPENTACI/source.bam
effects:bam:SPENTAXI,SPENTAXI,dedicated-effect-bif,0,,0,,BAMC,V1,24,1,data/SPELAnim.bif,0x0150007B,79538,618BD5B5A3550B25B5E4D9DCE2D65135E87AAADBFCB3A9BB820E017CECF16AE2,available,effects/ressources/SPENTAXI/source.bam
effects:bam:SPENTAXL,SPENTAXL,controller-member,1,effect:vvc:ENTTEST1,0,,,,,,,,,,missing,effects/ressources/SPENTAXL/source.bam
effects:bam:SPFBSMAL,SPFBSMAL,dedicated-effect-bif,0,,0,,BAMC,V1,30,5,data/SPELAnim.bif,0x0150007C,3912,81DBBFD664FC865B8C8336820DAE2FBD775166B0223E0C83A4776CC679976C58,available,effects/ressources/SPFBSMAL/source.bam
effects:bam:SPFDEATH,SPFDEATH,controller-member,2,effect:vvc:SPDEATH3;effect:vvc:SPFINGER,0,,BAMC,V1,30,1,data/SPELAnim.bif,0x0150007D,55117,C33B08C0A034B62F206D825A6B290E3BED6134CCF83975A290CFDFCE3FEDF0F3,available,effects/ressources/SPFDEATH/source.bam
effects:bam:SPFDETH3,SPFDETH3,dedicated-effect-bif,0,,0,,BAMC,V1,30,1,data/SPELAnim.bif,0x0150007E,55117,C33B08C0A034B62F206D825A6B290E3BED6134CCF83975A290CFDFCE3FEDF0F3,available,effects/ressources/SPFDETH3/source.bam
effects:bam:SPFEAREF,SPFEAREF,controller-member,2,effect:vvc:SPFEARE2;effect:vvc:SPFEAREF,0,,BAMC,V1,45,1,data/SPELAnim.bif,0x0150007F,107532,7C64E678D5A5C445D88D4BA90C5227AFF8704CFF3C03D4B5C2A3B59E1EA866E6,available,effects/ressources/SPFEAREF/source.bam
effects:bam:SPFINODI,SPFINODI,dedicated-effect-bif,0,,0,,BAMC,V1,28,1,data/SPELAnim.bif,0x01500080,36946,1D743D698047A5345D94A3F14E09915B7D9200A087D39DCA737890354C157EFB,available,effects/ressources/SPFINODI/source.bam
effects:bam:SPFIRE,SPFIRE,dedicated-effect-bif,0,,0,,BAMC,V1,6,1,data/SPELAnim.bif,0x01500081,1300,61A3D4D437FCEF7C49543B8295E2790A045B51662CB91F74164651409B32B046,available,effects/ressources/SPFIRE/source.bam
effects:bam:SPFIREPI,SPFIREPI,controller-member,1,effect:vvc:SPFIREPI,15,projectile:ARROWEX;projectile:AXEEX;projectile:BOLTEX;projectile:BULLETEX;projectile:DAGGEREX;projectile:DARTEX;projectile:DBFIREBL;projectile:DFIREBL;projectile:FBFLAMES;projectile:FIREBALL;projectile:FIREBLNS;projectile:FIRESTOR;projectile:PFIRE2;projectile:SAFEFIRE;projectile:SPEAREX,BAMC,V1,22,1,data/SPELAnim.bif,0x01500083,54546,431FEC7A109F46A5C43BA68D39D693B341D794095CF85292A1E36E5567BD541A,available,effects/ressources/SPFIREPI/source.bam
effects:bam:SPFIRESB,SPFIRESB,controller-member,2,effect:vvc:SPFIRESA;effect:vvc:SPFIRESB,0,,BAMC,V1,76,4,data/SPELAnim.bif,0x01500084,226927,48711EA162EF7051F53DE2052842743B4492B5A73575D1C2F02E6E1D7F983C0B,available,effects/ressources/SPFIRESB/source.bam
effects:bam:SPFIRESG,SPFIRESG,controller-member,2,effect:vvc:SPFIRESG;effect:vvc:SPFIRESH,0,,BAMC,V1,76,4,data/PATCH26.BIF,0x0860005F,226946,10BF0A7F7BC9C349F5C4C0D18E751126F67EADC5DD987287B902F032BC6E8360,available,effects/ressources/SPFIRESG/source.bam
effects:bam:SPFIRESR,SPFIRESR,controller-member,2,effect:vvc:SPFIRESR;effect:vvc:SPFIREST,0,,BAMC,V1,76,4,data/SPELAnim.bif,0x01500085,226998,083240774C0B6AB3863DA255FB2335C168FFAE4B380EDBC9F2746DA752599E92,available,effects/ressources/SPFIRESR/source.bam
effects:bam:SPFIRET,SPFIRET,dedicated-effect-bif,0,,0,,BAMC,V1,13,1,data/SPELAnim.bif,0x01500086,9818,7C3CC28B4A9B1F508B812746752344771C847E21C52F1EA15254751C653AF474,available,effects/ressources/SPFIRET/source.bam
effects:bam:SPFIRETR,SPFIRETR,controller-member,1,effect:vvc:ANFIRE,0,,BAMC,V1,50,5,data/SPELAnim.bif,0x01500087,17816,9DDDE9BB026364DA377C822E70CAA3FD383580B99EEB3DC76556605226B4C715,available,effects/ressources/SPFIRETR/source.bam
effects:bam:SPFIRIMP,SPFIRIMP,dedicated-effect-bif,0,,0,,BAMC,V1,16,1,data/SPELAnim.bif,0x01500088,33191,AD37CF20A2180863F1BB91081DDEFEE77465E3FFFA67FEBE77F17533334C858C,available,effects/ressources/SPFIRIMP/source.bam
effects:bam:SPFIRSDI,SPFIRSDI,controller-member,3,effect:vvc:FIRENC01;effect:vvc:ICFIRSDI;effect:vvc:SPFIRSD2,0,,BAMC,V1,22,1,data/SPELAnim.bif,0x01500089,77661,549D32412A1E7D225BA72BD1674CD2095CADD7341CD6AC2EAC522C6B5EDBBB89,available,effects/ressources/SPFIRSDI/source.bam
effects:bam:SPFLADOW,SPFLADOW,dedicated-effect-bif,0,,0,,BAMC,V1,11,1,data/SPELAnim.bif,0x0150008C,38585,10A2F5B44BF0B92116371A7667088B4307F282876735C7106B66F6D33D0F7417,available,effects/ressources/SPFLADOW/source.bam
effects:bam:SPFLAMES,SPFLAMES,controller-member,1,effect:vvc:SPFLAMES,17,projectile:ARROWEX;projectile:AXEEX;projectile:BOLTEX;projectile:BULLETEX;projectile:DAGGEREX;projectile:DARTEX;projectile:DBFIREBL;projectile:DFIREBL;projectile:FBFLAMES;projectile:FIREBALL;projectile:FIREBLNS;projectile:FIRESTOR;projectile:PFIRE2;projectile:SAFEFIRE;projectile:SPDRBRTH;projectile:SPEAREX;projectile:TRAPBOOM,BAMC,V1,72,18,data/SPELAnim.bif,0x0150008D,181974,2FF55CA07E96CBDA7025A8725C7CE13B8E23A94DAE7B7E13D8922C9FB7EE93E7,available,effects/ressources/SPFLAMES/source.bam
effects:bam:SPFLAST1,SPFLAST1,controller-member,1,effect:vvc:SPFDAWN,0,,BAMC,V1,9,1,data/SPELAnim.bif,0x0150008E,29681,F88A570AA6BC64C6B7D5005C749B6C8E55C0574368166E0CB87ABC4F84C025C0,available,effects/ressources/SPFLAST1/source.bam
effects:bam:SPFLAST2,SPFLAST2,controller-member,2,effect:vvc:SPFLASNC;effect:vvc:SPFLAST2,0,,BAMC,V1,16,2,data/SPELAnim.bif,0x0150008F,71092,FD7E96E7FADC81D01C8DF5FABE5424CE1FCE04874CEDE3553D7FBBCBFD04BF79,available,effects/ressources/SPFLAST2/source.bam
effects:bam:SPFLESHS,SPFLESHS,controller-member,3,effect:vvc:SPFLESH2;effect:vvc:SPFLESHS;effect:vvc:SPWM104,0,,BAMC,V1,31,1,data/SPELAnim.bif,0x01500090,67392,30A1800EAA9C32E4AC84A224F02F7BACEAC3076328D0E344B94D83F65EB75E34,available,effects/ressources/SPFLESHS/source.bam
effects:bam:SPFLMBLD,SPFLMBLD,controller-member,2,effect:vvc:SPFLBLAD;effect:vvc:SPFLMBLD,0,,BAMC,V1,45,1,data/SPELAnim.bif,0x01500092,51635,EFD5AB18CB481C08B60389311273DC5ACD961FEA5D6FC4E7707D7E03B2240939,available,effects/ressources/SPFLMBLD/source.bam
effects:bam:SPFLMSTI,SPFLMSTI,dedicated-effect-bif,0,,0,,BAMC,V1,34,1,data/SPELAnim.bif,0x01500093,463953,13EAD5E2F0FC77E619451B5F656945BEF215EA4B6BCF50A492A3795195F75428,available,effects/ressources/SPFLMSTI/source.bam
effects:bam:SPFLSRIN,SPFLSRIN,controller-member,1,effect:vvc:SPFLSRIN,0,,BAMC,V1,30,1,data/SPELAnim.bif,0x01500094,62731,D5AA08BE58BDF127F447B2607F8D9D3DFA99666728E4ECF68B1F3B54F60CA0B2,available,effects/ressources/SPFLSRIN/source.bam
effects:bam:SPFLSTRI,SPFLSTRI,dedicated-effect-bif,0,,0,,BAMC,V1,11,1,data/SPELAnim.bif,0x01500095,41525,A56BC292EFEB7873381A0A753249A8F81AC7EB9EBB1EE52DD2C61B3B75BF5790,available,effects/ressources/SPFLSTRI/source.bam
effects:bam:SPFRACTI,SPFRACTI,controller-member,1,effect:vvc:ICFRACTI,0,,BAMC,V1,37,1,data/SPELAnim.bif,0x01500096,103287,09707C89385A9C36BF1BC86CB879C3DC392DE902798246DC3C482BDEA940FD9C,available,effects/ressources/SPFRACTI/source.bam
effects:bam:SPFSTRMI,SPFSTRMI,dedicated-effect-bif,0,,0,,BAMC,V1,50,1,data/SPELAnim.bif,0x01500097,331798,CFBA3C885EA9930AF05653CB4E7DD80C433DB2829AD51D6459F39A2EE1A24B12,available,effects/ressources/SPFSTRMI/source.bam
effects:bam:SPGENHLA,SPGENHLA,dedicated-effect-bif,0,,0,,BAMC,V1,11,1,data/SPELAnim.bif,0x01500098,162787,B6FC563CE5A1BAE095F13E4D6B116A3DDAC27DA5EFC93A7339159130A60F0FD6,available,effects/ressources/SPGENHLA/source.bam
effects:bam:SPGENHLB,SPGENHLB,dedicated-effect-bif,0,,0,,BAMC,V1,15,4,data/SPELAnim.bif,0x01500099,152402,C15EF8E2E167889A3E2204B4D9DFED3B996E1FFBE9A0FAF75BB1F6C109A4605A,available,effects/ressources/SPGENHLB/source.bam
effects:bam:SPGFLSH1,SPGFLSH1,controller-member,1,effect:vvc:SPGFLSH1,0,,BAMC,V1,12,1,data/SPELAnim.bif,0x0150009A,37107,F2254AF89E8E294674D25F6F8D1B51ABEE20060B2161C347CC623B3B0242BF47,available,effects/ressources/SPGFLSH1/source.bam
effects:bam:SPGLBBLD,SPGLBBLD,controller-member,1,effect:vvc:SPGLBBLD,0,,BAMC,V1,24,3,data/25SpelAn.bif,0x09800007,64006,3B4516A253723DE448602DA89C31BB1A281ADF4D0CE8636E6352154D27E7A9CD,available,effects/ressources/SPGLBBLD/source.bam
effects:bam:SPGREAAI,SPGREAAI,dedicated-effect-bif,0,,0,,BAMC,V1,16,1,data/SPELAnim.bif,0x0150009D,14005,A865632839EF2BD46F2A08C74149330432E2C29B7A70C79EC2E3DC37A2670CC9,available,effects/ressources/SPGREAAI/source.bam
effects:bam:SPGREACI,SPGREACI,dedicated-effect-bif,0,,0,,BAMC,V1,16,1,data/SPELAnim.bif,0x0150009E,20104,8504402E04BD9EA4B341FC2BC226723B8F3C4E98C02F27ADE9151E28428FEFC5,available,effects/ressources/SPGREACI/source.bam
effects:bam:SPGREAXI,SPGREAXI,dedicated-effect-bif,0,,0,,BAMC,V1,20,1,data/SPELAnim.bif,0x0150009F,51282,D9E835172E8AEF475E07F5DE08CFDBA5D8DA8702F850D6B06CEBB71BB5622191,available,effects/ressources/SPGREAXI/source.bam
effects:bam:SPGREORB,SPGREORB,controller-member,1,effect:vvc:SPGREORB,1,projectile:SPGREORB,BAMC,V1,16,1,data/SPELAnim.bif,0x015000A0,18453,025377C0C20B744D092354E341395A85EABBCD9F55415EB8C06418416BE73C55,available,effects/ressources/SPGREORB/source.bam
effects:bam:SPGRWHRL,SPGRWHRL,controller-member,1,effect:vvc:SPGRWHRL,1,projectile:WILDZONE,BAMC,V1,24,1,data/25SpelAn.bif,0x09800008,121367,BDD7EE7FECAB7DBEC09648EE8F4C1B2F3AE08912114F99C2ADCC69D9A542EF09,available,effects/ressources/SPGRWHRL/source.bam
effects:bam:SPGSUNSR,SPGSUNSR,controller-member,2,effect:vvc:SPGSUNSR;effect:vvc:SPGSUNST,0,,BAMC,V1,76,4,data/PATCH26.BIF,0x08600064,226996,F5CE8A94DBEB14B72C3D5856F6190B06A883911F53664332EC17BCB6A0403279,available,effects/ressources/SPGSUNSR/source.bam
effects:bam:SPHANDAT,SPHANDAT,controller-member,2,effect:vvc:SPHANDA2;effect:vvc:SPHANDAT,0,,BAMC,V1,42,1,data/SPELAnim.bif,0x015000A1,19575,A1FA909B5B29CB08660EDA7250B761593382787F3CEAC2BBE971DFD343FE4626,available,effects/ressources/SPHANDAT/source.bam
effects:bam:SPHEALIN,SPHEALIN,controller-member,2,effect:vvc:SPHEALIN;effect:vvc:SPRMCURS,0,,BAMC,V1,41,1,data/SPELAnim.bif,0x015000A2,68790,F8DB83FD8669C18F5B6718224F9AE187D1B61E3ADB81ADFFE1DE1A2EA918341D,available,effects/ressources/SPHEALIN/source.bam
effects:bam:SPHEART,SPHEART,controller-member,1,effect:vvc:SPHEART,0,,BAMC,V1,15,1,data/25SpelAn.bif,0x09800009,12897,81C0B52D94F436E4FA74B038A2A3CEE7DBAE9A74C47FADD62791905234B4470A,available,effects/ressources/SPHEART/source.bam
effects:bam:SPHLEFT,SPHLEFT,controller-member,1,effect:vvc:SPH1HI01,0,,BAMC,V1,20,1,data/SPELAnim.bif,0x015000A3,22646,0E7B1247C424F0DFD064A256DADE928AD112720A412C26B5EF94F10CA6C5D2D6,available,effects/ressources/SPHLEFT/source.bam
effects:bam:SPHLHI01,SPHLHI01,dedicated-effect-bif,0,,0,,BAMC,V1,20,1,data/SPELAnim.bif,0x015000A4,22646,0E7B1247C424F0DFD064A256DADE928AD112720A412C26B5EF94F10CA6C5D2D6,available,effects/ressources/SPHLHI01/source.bam
effects:bam:SPHLHI02,SPHLHI02,dedicated-effect-bif,0,,0,,BAMC,V1,20,1,data/SPELAnim.bif,0x015000A5,23178,F90094602018075439A66AC892EE0F87FA91BC8C07D18E76AD24E50FDDFF8125,available,effects/ressources/SPHLHI02/source.bam
effects:bam:SPHLYBLS,SPHLYBLS,controller-member,1,effect:vvc:SPHLYBLS,0,,BAMC,V1,88,1,data/SPELAnim.bif,0x015000A6,150250,FFC802E466998F9553A8D4E87C7B1422E746356A399FF3597D8667A414799CED,available,effects/ressources/SPHLYBLS/source.bam
effects:bam:SPHLYSM2,SPHLYSM2,dedicated-effect-bif,0,,0,,BAMC,V1,46,3,data/SPELAnim.bif,0x015000A7,78397,5555E7BF94C938119A2EB19F770B410AE275639CF357F22A5DF2E2FDDBC09B7F,available,effects/ressources/SPHLYSM2/source.bam
effects:bam:SPHLYSM3,SPHLYSM3,dedicated-effect-bif,0,,0,,BAMC,V1,45,3,data/SPELAnim.bif,0x015000A8,99009,1928490D39C701AD7543DA3144136F3B600A6D2F5CE766773DF849352284DFD9,available,effects/ressources/SPHLYSM3/source.bam
effects:bam:SPHLYSMT,SPHLYSMT,dedicated-effect-bif,0,,0,,BAMC,V1,45,3,data/SPELAnim.bif,0x015000A9,46346,2743E55FCDE69EA26D0F2A017C61C54D03F16FA345A8E6361C32864DE9D252FB,available,effects/ressources/SPHLYSMT/source.bam
effects:bam:SPHOLLYW,SPHOLLYW,controller-member,1,effect:vvc:SPHOLY,1,projectile:HOLYAREA,BAMC,V1,100,1,data/SPELAnim.bif,0x015000AA,62121,CF08B658AFE841A3DAA1F5DA251AD8E1BF521D7F73E2D869AF48C520E32E93CD,available,effects/ressources/SPHOLLYW/source.bam
